NSW,Delegate,2633,2633
NSW,Bombala,2632,2632
NSW,Bungarby,2632,2632
NSW,Bibbenluke,2631,2631
NSW,Mila,2632,2632
NSW,Cooma (NSW),2630,2630
NSW,Polo Flat,2630,2630
NSW,Providence Portal,2629,2629
NSW,Kosciuszko National Park,2627,2627
NSW,Nimmitabel,2631,2631
NSW,Winifred,2631,2631
NSW,Rock Flat,2630,2630
NSW,Numeralla,2630,2630
NSW,Jerangle,2630,2630
NSW,Bunyan,2630,2630
NSW,Bredbo,2626,2626
NSW,Binjura,2630,2630
NSW,Adaminaby,2629,2629
NSW,Shannons Flat,2630,2630
NSW,Anglers Reach,2629,2629
NSW,Berridale,2628,2628
NSW,Kalkite,2627,2627
NSW,Jindabyne,2627,2627
NSW,Dalgety,2628,2628
NSW,Moonbah,2627,2627
NSW,Kosciuszko National Park,2625,2625
NSW,East Jindabyne,2627,2627
NSW,Catalina,2536,2536
NSW,Batemans Bay,2536,2536
NSW,Long Beach,2536,2536
NSW,North Batemans Bay,2536,2536
NSW,Surfside,2536,2536
NSW,Maloneys Beach,2536,2536
NSW,Lilli Pilli (Eurobodalla - NSW),2536,2536
NSW,Malua Bay,2536,2536
NSW,Surf Beach (NSW),2536,2536
NSW,Denhams Beach,2536,2536
NSW,Sunshine Bay,2536,2536
NSW,Rosedale (NSW),2536,2536
NSW,Batehaven,2536,2536
NSW,Unclassified (NSW),2536,2536
NSW,Bega,2550,2550
NSW,Tathra,2550,2550
NSW,Kalaru,2550,2550
NSW,Jellat Jellat,2550,2550
NSW,Wallagoot,2550,2550
NSW,Tarraganda,2550,2550
NSW,Mogareeka,2550,2550
NSW,Kanoona,2550,2550
NSW,Wolumla,2550,2550
NSW,Wyndham (NSW),2550,2550
NSW,Kiah,2551,2551
NSW,Towamba,2550,2550
NSW,Lochiel (NSW),2549,2549
NSW,Nethercote,2549,2549
NSW,Burragate,2550,2550
NSW,Nungatta,2551,2551
NSW,Candelo,2550,2550
NSW,Tantawangalo,2550,2550
NSW,Quaama,2550,2550
NSW,Cobargo,2550,2550
NSW,Dignams Creek,2546,2546
NSW,Wandella (NSW),2550,2550
NSW,Angledale,2550,2550
NSW,Verona,2550,2550
NSW,Tanja,2550,2550
NSW,Brogo,2550,2550
NSW,Bournda,2550,2550
NSW,Bemboka,2550,2550
NSW,Coopers Gully,2550,2550
NSW,Numbugga,2550,2550
NSW,Buckajo,2550,2550
NSW,Coolagolite,2550,2550
NSW,Greigs Flat,2549,2549
NSW,Broulee,2537,2537
NSW,Tomakin,2537,2537
NSW,Mossy Point,2537,2537
NSW,Nerrigundah,2545,2545
NSW,Eden,2551,2551
NSW,Boydtown,2551,2551
NSW,Durras North,2536,2536
NSW,Deua River Valley,2536,2536
NSW,Mogo (Eurobodalla - NSW),2536,2536
NSW,Jeremadra,2536,2536
NSW,Mogendoura,2537,2537
NSW,Turlinjah,2537,2537
NSW,Bodalla,2545,2545
NSW,Potato Point,2545,2545
NSW,Eurobodalla,2545,2545
NSW,Nelligen,2536,2536
NSW,South Durras,2536,2536
NSW,Pambula Beach,2549,2549
NSW,Merimbula,2548,2548
NSW,Tura Beach,2548,2548
NSW,South Pambula,2549,2549
NSW,Pambula,2549,2549
NSW,Bald Hills (NSW),2549,2549
NSW,Millingandi,2549,2549
NSW,Berrambool,2548,2548
NSW,Tuross Head,2537,2537
NSW,Moruya,2537,2537
NSW,Moruya Heads,2537,2537
NSW,Bergalia,2537,2537
NSW,Congo,2537,2537
NSW,Bingie,2537,2537
NSW,Bermagui,2546,2546
NSW,Narooma,2546,2546
NSW,Dalmeny,2546,2546
NSW,Wallaga Lake,2546,2546
NSW,Central Tilba,2546,2546
NSW,Kianga (NSW),2546,2546
NSW,Akolele,2546,2546
NSW,Mystery Bay,2546,2546
NSW,North Narooma,2546,2546
NSW,Avoca Beach,2251,2251
NSW,Copacabana,2251,2251
NSW,Killcare Heights,2257,2257
NSW,Macmasters Beach,2251,2251
NSW,Empire Bay,2257,2257
NSW,Wagstaffe,2257,2257
NSW,St Huberts Island,2257,2257
NSW,Killcare,2257,2257
NSW,Bensville,2251,2251
NSW,Daleys Point,2257,2257
NSW,Bouddi,2251,2251
NSW,Box Head,2257,2257
NSW,Pretty Beach (Gosford - NSW),2257,2257
NSW,Kincumber South,2251,2251
NSW,Somersby,2250,2250
NSW,Little Wobby,2256,2256
NSW,Peats Ridge,2250,2250
NSW,Central Mangrove,2250,2250
NSW,Mangrove Mountain,2250,2250
NSW,Kulnura,2250,2250
NSW,Bar Point,2250,2250
NSW,Spencer,2775,2775
NSW,Mooney Mooney,2083,2083
NSW,Erina,2250,2250
NSW,Green Point (Gosford - NSW),2251,2251
NSW,Matcham,2250,2250
NSW,Holgate,2250,2250
NSW,Erina Heights,2260,2260
NSW,Springfield (Gosford - NSW),2250,2250
NSW,North Gosford,2250,2250
NSW,West Gosford,2250,2250
NSW,Gosford,2250,2250
NSW,East Gosford,2250,2250
NSW,Point Frederick,2250,2250
NSW,Kariong,2250,2250
NSW,Kincumber,2251,2251
NSW,Picketts Valley,2251,2251
NSW,Narara,2250,2250
NSW,Lisarow,2250,2250
NSW,Niagara Park,2250,2250
NSW,Mount Elliot (NSW),2250,2250
NSW,Point Clare,2250,2250
NSW,Tascott,2250,2250
NSW,Koolewong,2256,2256
NSW,Saratoga,2251,2251
NSW,Davistown,2251,2251
NSW,Yattalunga (NSW),2251,2251
NSW,North Avoca,2260,2260
NSW,Terrigal,2260,2260
NSW,Umina Beach,2257,2257
NSW,Ettalong Beach,2257,2257
NSW,Booker Bay,2257,2257
NSW,Patonga,2256,2256
NSW,Pearl Beach,2256,2256
NSW,Wamberal,2260,2260
NSW,Forresters Beach,2260,2260
NSW,Tumbi Umbi,2261,2261
NSW,Woy Woy,2256,2256
NSW,Horsfield Bay,2256,2256
NSW,Phegans Bay,2256,2256
NSW,Woy Woy Bay,2256,2256
NSW,Blackwall (NSW),2256,2256
NSW,Wyoming,2250,2250
NSW,Bateau Bay,2261,2261
NSW,Killarney Vale,2261,2261
NSW,Blue Haven,2262,2262
NSW,San Remo (NSW),2262,2262
NSW,Doyalson,2262,2262
NSW,Colongra,2262,2262
NSW,Buff Point,2262,2262
NSW,Budgewoi,2262,2262
NSW,Halekulani,2262,2262
NSW,Budgewoi Peninsula,2262,2262
NSW,Glenning Valley,2261,2261
NSW,Berkeley Vale,2261,2261
NSW,Chittaway Point,2261,2261
NSW,Chittaway Bay,2261,2261
NSW,Kanwal,2259,2259
NSW,Wyongah,2259,2259
NSW,Tuggerawong,2259,2259
NSW,Rocky Point (NSW),2259,2259
NSW,Gorokan,2263,2263
NSW,Charmhaven,2263,2263
NSW,Lake Haven,2263,2263
NSW,Jilliby,2259,2259
NSW,Yarramalong,2259,2259
NSW,Wyong Creek,2259,2259
NSW,Ravensdale,2259,2259
NSW,Dooralong,2259,2259
NSW,Lake Munmorah,2259,2259
NSW,Chain Valley Bay,2259,2259
NSW,Mannering Park,2259,2259
NSW,Wybung,2259,2259
NSW,Doyalson North,2262,2262
NSW,Ourimbah,2258,2258
NSW,Fountaindale,2258,2258
NSW,Gwandalan,2259,2259
NSW,Summerland Point,2259,2259
NSW,Crangan Bay,2259,2259
NSW,Point Wolstoncroft,2259,2259
NSW,Long Jetty,2261,2261
NSW,Shelly Beach (NSW),2261,2261
NSW,Blue Bay,2261,2261
NSW,Toowoon Bay,2261,2261
NSW,The Entrance North,2261,2261
NSW,Magenta (NSW),2261,2261
NSW,The Entrance,2261,2261
NSW,Toukley,2263,2263
NSW,Canton Beach,2263,2263
NSW,Noraville,2263,2263
NSW,Norah Head,2263,2263
NSW,Kangy Angy,2258,2258
NSW,Tuggerah,2259,2259
NSW,Mardi,2259,2259
NSW,Tacoma South,2259,2259
NSW,Hamlyn Terrace,2259,2259
NSW,Woongarrah,2259,2259
NSW,Warnervale,2259,2259
NSW,Wadalba,2259,2259
NSW,Wallarah,2259,2259
NSW,Watanobbi,2259,2259
NSW,Wyong,2259,2259
NSW,Tacoma,2259,2259
NSW,Llanarth (NSW),2795,2795
NSW,Robin Hill,2795,2795
NSW,South Bathurst,2795,2795
NSW,Bathurst,2795,2795
NSW,West Bathurst,2795,2795
NSW,Mitchell (NSW),2795,2795
NSW,Gormans Hill,2795,2795
NSW,Abercrombie,2795,2795
NSW,Eglinton (NSW),2795,2795
NSW,Windradyne,2795,2795
NSW,Raglan (NSW),2795,2795
NSW,White Rock (NSW),2795,2795
NSW,Kelso (NSW),2795,2795
NSW,Fosters Valley,2795,2795
NSW,Brewongle,2795,2795
NSW,Trunkey Creek,2795,2795
NSW,Perthville,2795,2795
NSW,Wattle Flat (NSW),2795,2795
NSW,Peel,2795,2795
NSW,Rockley,2795,2795
NSW,Georges Plains,2795,2795
NSW,Hill End (NSW),2795,2795
NSW,Billywillinga,2795,2795
NSW,Mount Rankin,2795,2795
NSW,Rock Forest,2795,2795
NSW,Evans Plains,2795,2795
NSW,The Lagoon,2795,2795
NSW,O'Connell (NSW),2795,2795
NSW,Sunny Corner,2795,2795
NSW,Napoleon Reef,2795,2795
NSW,Yetholme,2795,2795
NSW,Kirkconnell,2795,2795
NSW,Oberon,2787,2787
NSW,Edith (NSW),2787,2787
NSW,Burraga,2795,2795
NSW,Black Springs (NSW),2787,2787
NSW,Porters Retreat,2787,2787
NSW,Duckmaloi,2787,2787
NSW,Condobolin,2877,2877
NSW,Tullamore,2874,2874
NSW,Lake Cargelligo,2672,2672
NSW,Tullibigeal,2669,2669
NSW,Ootha,2875,2875
NSW,Fifield,2875,2875
NSW,Tottenham (NSW),2873,2873
NSW,Cowra,2794,2794
NSW,Canowindra,2804,2804
NSW,Woodstock (Cowra - NSW),2793,2793
NSW,Gooloogong,2805,2805
NSW,Wattamondara,2794,2794
NSW,Darbys Falls,2793,2793
NSW,Wyangala,2808,2808
NSW,Moorbel,2804,2804
NSW,Forbes (NSW),2871,2871
NSW,Eugowra,2806,2806
NSW,Grawlin,2871,2871
NSW,Bundaburrah,2871,2871
NSW,Jemalong,2871,2871
NSW,Calarie,2871,2871
NSW,Bedgerebong,2871,2871
NSW,Grenfell,2810,2810
NSW,Warraderry,2810,2810
NSW,Greenethorpe,2809,2809
NSW,Quandialla,2721,2721
NSW,Caragabal,2810,2810
NSW,Parkes (NSW),2870,2870
NSW,Cookamidgera,2870,2870
NSW,Peak Hill (NSW),2869,2869
NSW,Trundle,2875,2875
NSW,Bogan Gate,2876,2876
NSW,Cooks Myalls,2870,2870
NSW,Goonumbla,2870,2870
NSW,West Wyalong,2671,2671
NSW,Wyalong,2671,2671
NSW,Girral,2669,2669
NSW,Naradhan,2669,2669
NSW,Weethalle,2669,2669
NSW,Tallimba,2669,2669
NSW,Mirrool,2665,2665
NSW,Barmedman,2668,2668
NSW,Ungarie,2669,2669
NSW,South Bowenfels,2790,2790
NSW,Marrangaroo,2790,2790
NSW,Lithgow,2790,2790
NSW,Bowenfels,2790,2790
NSW,Hassans Walls,2790,2790
NSW,Oaky Park,2790,2790
NSW,Morts Estate,2790,2790
NSW,Hermitage Flat,2790,2790
NSW,McKellars Park,2790,2790
NSW,South Littleton,2790,2790
NSW,Littleton,2790,2790
NSW,Vale Of Clwydd,2790,2790
NSW,Portland (NSW),2847,2847
NSW,Lidsdale,2790,2790
NSW,Wallerawang,2845,2845
NSW,Little Hartley,2790,2790
NSW,Clarence,2790,2790
NSW,Hartley (NSW),2790,2790
NSW,Glen Davis,2849,2849
NSW,Meadow Flat,2795,2795
NSW,Ganbenang,2790,2790
NSW,Cullen Bullen,2790,2790
NSW,Rydal,2790,2790
NSW,Dargan,2786,2786
NSW,Kanimbla (NSW),2790,2790
NSW,Capertee,2846,2846
NSW,Mudgee,2850,2850
NSW,Putta Bucca,2850,2850
NSW,Burrundulla,2850,2850
NSW,Bombira,2850,2850
NSW,Kandos,2848,2848
NSW,Rylstone,2849,2849
NSW,Ilford,2850,2850
NSW,Clandulla,2848,2848
NSW,Charbon,2848,2848
NSW,Coxs Creek,2849,2849
NSW,Breakfast Creek,2849,2849
NSW,Gulgong,2852,2852
NSW,Dunedoo,2844,2844
NSW,Leadville,2844,2844
NSW,Tallawang,2852,2852
NSW,Stubbo,2852,2852
NSW,Yarrawonga (NSW),2850,2850
NSW,Wollar,2850,2850
NSW,Piambong,2852,2852
NSW,Cooks Gap,2850,2850
NSW,Cooyal,2850,2850
NSW,St Fillans,2850,2850
NSW,Budgee Budgee (NSW),2850,2850
NSW,Kains Flat,2850,2850
NSW,Spring Flat,2850,2850
NSW,Menah,2850,2850
NSW,Grattai,2850,2850
NSW,Hargraves,2850,2850
NSW,Lue,2850,2850
NSW,Windeyer (NSW),2850,2850
NSW,Lidsdale,2849,2849
NSW,Blayney,2799,2799
NSW,Millthorpe,2798,2798
NSW,Carcoar,2791,2791
NSW,Lyndhurst (Blayney - NSW),2797,2797
NSW,Forest Reefs,2798,2798
NSW,Mandurama,2792,2792
NSW,Neville,2799,2799
NSW,Barry (Blayney - NSW),2799,2799
NSW,Newbridge (NSW),2795,2795
NSW,Orange,2800,2800
NSW,Clifton Grove,2800,2800
NSW,Cumnock,2867,2867
NSW,Cudal,2864,2864
NSW,Molong,2866,2866
NSW,Manildra,2865,2865
NSW,Cargo,2800,2800
NSW,Garra,2866,2866
NSW,Spring Terrace,2798,2798
NSW,Shadforth (NSW),2798,2798
NSW,Lewis Ponds,2800,2800
NSW,Lucknow (NSW),2800,2800
NSW,Huntley (Orange - NSW),2800,2800
NSW,Springside (NSW),2800,2800
NSW,Spring Hill (Cabonne - NSW),2798,2798
NSW,Canobolas,2800,2800
NSW,Ophir,2800,2800
NSW,Summer Hill Creek,2800,2800
NSW,Mullion Creek,2800,2800
NSW,Nashdale,2800,2800
NSW,Bowan Park,2864,2864
NSW,Borenore,2800,2800
NSW,Belgravia,2800,2800
NSW,Larras Lee,2866,2866
NSW,Grafton,2460,2460
NSW,Southampton (NSW),2460,2460
NSW,South Grafton,2460,2460
NSW,Junction Hill,2460,2460
NSW,Carrs Creek,2460,2460
NSW,Alumy Creek,2460,2460
NSW,Tucabia,2462,2462
NSW,Ulmarra,2462,2462
NSW,Ewingar,2469,2469
NSW,Cangai,2460,2460
NSW,Ramornie,2460,2460
NSW,Nymboida,2460,2460
NSW,Kangaroo Creek,2460,2460
NSW,Glenreagh,2450,2450
NSW,Wells Crossing,2460,2460
NSW,Halfway Creek,2460,2460
NSW,Unclassified (NSW),2460,2460
NSW,Copmanhurst,2460,2460
NSW,The Whiteman,2460,2460
NSW,Waterview Heights,2460,2460
NSW,Lawrence (NSW),2460,2460
NSW,Gurranang,2460,2460
NSW,The Pinnacles,2460,2460
NSW,Eatonsville,2460,2460
NSW,Seelands,2460,2460
NSW,Mountain View (NSW),2460,2460
NSW,Southgate,2460,2460
NSW,Ashby Heights,2463,2463
NSW,Ashby (NSW),2463,2463
NSW,Woodford Island,2463,2463
NSW,Brushgrove,2460,2460
NSW,Elland,2460,2460
NSW,Coutts Crossing,2460,2460
NSW,Lanitza,2460,2460
NSW,Braunstone,2460,2460
NSW,Glenugie,2460,2460
NSW,Clarenza,2460,2460
NSW,Pillar Valley,2462,2462
NSW,Tyndale,2460,2460
NSW,Calliope (NSW),2462,2462
NSW,Wooli,2462,2462
NSW,Minnie Water,2462,2462
NSW,Ilarwill,2463,2463
NSW,Yamba (NSW),2464,2464
NSW,Gulmarrad,2463,2463
NSW,Angourie,2464,2464
NSW,Brooms Head,2463,2463
NSW,Yuraygir,2464,2464
NSW,Woombah,2469,2469
NSW,Maclean,2463,2463
NSW,Iluka (NSW),2466,2466
NSW,Warregah Island,2469,2469
NSW,Harwood,2465,2465
NSW,Chatsworth (NSW),2469,2469
NSW,Townsend,2463,2463
NSW,Freeburn Island,2464,2464
NSW,James Creek,2463,2463
NSW,Palmers Island,2463,2463
NSW,Wooloweyah,2464,2464
NSW,Bellingen,2454,2454
NSW,Brierfield,2454,2454
NSW,Fernmount,2454,2454
NSW,Darkwood,2454,2454
NSW,Thora,2454,2454
NSW,Gleniffer,2454,2454
NSW,Kalang,2454,2454
NSW,Coffs Harbour,2450,2450
NSW,North Boambee Valley,2450,2450
NSW,Coramba,2450,2450
NSW,Nana Glen,2450,2450
NSW,Upper Orara,2450,2450
NSW,Bucca (NSW),2450,2450
NSW,Karangi,2450,2450
NSW,Megan,2453,2453
NSW,Ulong,2450,2450
NSW,Lowanna,2450,2450
NSW,Dorrigo,2453,2453
NSW,Deer Vale,2453,2453
NSW,Hernani,2453,2453
NSW,Dundurrabin,2453,2453
NSW,North Dorrigo,2453,2453
NSW,Unclassified (NSW),2450,2450
NSW,Sapphire Beach,2450,2450
NSW,Korora,2450,2450
NSW,Emerald Beach,2456,2456
NSW,Moonee Beach,2450,2450
NSW,Boambee East,2452,2452
NSW,Toormina,2452,2452
NSW,Boambee,2450,2450
NSW,Sawtell,2452,2452
NSW,Bonville,2441,2441
NSW,Bundagen,2454,2454
NSW,Mylestom,2454,2454
NSW,Repton,2454,2454
NSW,Urunga,2455,2455
NSW,Raleigh,2454,2454
NSW,Woolgoolga,2456,2456
NSW,Safety Beach (NSW),2456,2456
NSW,Sandy Beach,2456,2456
NSW,Upper Corindi,2456,2456
NSW,Corindi Beach,2456,2456
NSW,Barcoongere,2460,2460
NSW,Red Rock,2456,2456
NSW,Arrawarra,2456,2456
NSW,Arrawarra Headland,2456,2456
NSW,Mullaway,2456,2456
NSW,Bourke,2840,2840
NSW,Wanaaring,2840,2840
NSW,Enngonia,2840,2840
NSW,Brewarrina,2839,2839
NSW,Weilmoringle,2839,2839
NSW,Murrin Bridge,2672,2672
NSW,Cobar,2835,2835
NSW,Euabalong,2877,2877
NSW,Kerrigundi,2835,2835
NSW,Coonamble,2829,2829
NSW,Gulargambone,2828,2828
NSW,Gilgooma,2829,2829
NSW,Quambone,2831,2831
NSW,Marthaguy,2824,2824
NSW,Nyngan,2825,2825
NSW,Nevertire,2831,2831
NSW,Warren,2824,2824
NSW,Girilambone,2831,2831
NSW,Hermidale,2825,2825
NSW,Ravenswood (NSW),2824,2824
NSW,Cumborah,2832,2832
NSW,Collarenebri,2833,2833
NSW,Goodooga,2831,2831
NSW,Carinda,2831,2831
NSW,Come By Chance,2832,2832
NSW,Walgett,2832,2832
NSW,Burren Junction,2386,2386
NSW,Lightning Ridge,2834,2834
NSW,Broken Hill,2880,2880
NSW,White Cliffs,2836,2836
NSW,Menindee,2879,2879
NSW,Wilcannia,2836,2836
NSW,Tibooburra,2880,2880
NSW,Mutawintji,2880,2880
NSW,Sunset Strip (NSW),2879,2879
NSW,Ivanhoe (NSW),2878,2878
NSW,Baradine,2396,2396
NSW,Coonabarabran,2357,2357
NSW,Binnaway,2395,2395
NSW,Mendooran,2842,2842
NSW,Coolah,2843,2843
NSW,Bugaldie,2396,2396
NSW,Tannabar,2357,2357
NSW,Dandry,2357,2357
NSW,Goolhi,2357,2357
NSW,Ulamambri,2357,2357
NSW,Bomera,2357,2357
NSW,Merrygoen,2831,2831
NSW,Kenebri,2396,2396
NSW,Dubbo,2830,2830
NSW,Mugga Downs,2830,2830
NSW,Eulomogo,2830,2830
NSW,Bunglegumbie,2830,2830
NSW,Beni,2830,2830
NSW,Brocklehurst,2830,2830
NSW,Obley,2830,2830
NSW,Eschol,2830,2830
NSW,Cumboogle,2830,2830
NSW,Yarrabar,2830,2830
NSW,Burrabadine,2830,2830
NSW,Minore Falls,2830,2830
NSW,Terramungamine,2830,2830
NSW,Wongarbon,2831,2831
NSW,Gollan,2820,2820
NSW,Bruah,2830,2830
NSW,Eumungerie,2831,2831
NSW,Delroy Heights,2830,2830
NSW,Ballimore,2830,2830
NSW,Gilgandra,2827,2827
NSW,Balladoran,2831,2831
NSW,Collie (NSW),2827,2827
NSW,Armatree,2831,2831
NSW,Tooraweenah,2831,2831
NSW,Biddon,2827,2827
NSW,Narromine,2821,2821
NSW,Burroway,2821,2821
NSW,Trangie,2823,2823
NSW,Tomingley,2869,2869
NSW,Gin Gin (NSW),2823,2823
NSW,Apsley (NSW),2820,2820
NSW,North Yeoval,2868,2868
NSW,Comobella,2820,2820
NSW,Mumbil,2820,2820
NSW,Wellington (NSW),2820,2820
NSW,Stuart Town,2820,2820
NSW,Neurea,2820,2820
NSW,Yeoval,2868,2868
NSW,Mount Arthur,2820,2820
NSW,Geurie,2820,2820
NSW,Spicers Creek,2820,2820
NSW,Geurie,2831,2831
NSW,Montefiores,2820,2820
NSW,Greta (NSW),2334,2334
NSW,Lower Belford,2335,2335
NSW,Pokolbin,2320,2320
NSW,Allandale (NSW),2321,2321
NSW,Lovedale,2325,2325
NSW,Branxton,2335,2335
NSW,North Rothbury,2335,2335
NSW,East Branxton,2335,2335
NSW,Rothbury,2320,2320
NSW,Leconfield,2335,2335
NSW,Cessnock,2325,2325
NSW,Nulkaba,2325,2325
NSW,Aberdare,2325,2325
NSW,Kearsley,2325,2325
NSW,Bellbird,2325,2325
NSW,Bellbird Heights,2325,2325
NSW,Ellalong,2325,2325
NSW,Kitchener,2325,2325
NSW,Abernethy,2325,2325
NSW,Mulbring,2323,2323
NSW,Millfield,2325,2325
NSW,Paxton,2325,2325
NSW,Black Hill (NSW),2323,2323
NSW,Elrington,2325,2325
NSW,Mount Vincent,2323,2323
NSW,Quorrobolong,2325,2325
NSW,Mount View,2325,2325
NSW,Congewai,2325,2325
NSW,Wollombi,2325,2325
NSW,Laguna,2325,2325
NSW,Clarence Town,2321,2321
NSW,Dungog,2420,2420
NSW,Paterson (NSW),2421,2421
NSW,Martins Creek,2420,2420
NSW,Torryburn (Dungog - NSW),2421,2421
NSW,Gresford,2311,2311
NSW,Fosterton,2420,2420
NSW,Allynbrook,2311,2311
NSW,Bandon Grove,2420,2420
NSW,Bendolba,2420,2420
NSW,Alison (Dungog - NSW),2420,2420
NSW,Wallarobba,2420,2420
NSW,East Gresford,2311,2311
NSW,Glen William,2321,2321
NSW,Brookfield (NSW),2420,2420
NSW,Vacy,2421,2421
NSW,Abermain,2326,2326
NSW,Weston (NSW),2326,2326
NSW,Kurri Kurri,2327,2327
NSW,Stanford Merthyr,2327,2327
NSW,Pelaw Main,2327,2327
NSW,Heddon Greta,2321,2321
NSW,Neath,2326,2326
NSW,Cliftleigh,2321,2321
NSW,Sawyers Gully,2326,2326
NSW,Hunterview,2330,2330
NSW,Singleton (NSW),2330,2330
NSW,Whittingham,2330,2330
NSW,Glenridding,2330,2330
NSW,Wattle Ponds,2330,2330
NSW,Singleton Heights,2330,2330
NSW,Redbournberry,2330,2330
NSW,McDougalls Hill,2330,2330
NSW,Darlington (Singleton - NSW),2330,2330
NSW,Broke (NSW),2330,2330
NSW,Mount Thorley,2330,2330
NSW,Putty,2330,2330
NSW,Bulga (NSW),2330,2330
NSW,Jerrys Plains,2330,2330
NSW,Maison Dieu,2330,2330
NSW,Camberwell (NSW),2330,2330
NSW,Bridgman,2330,2330
NSW,Mount Olive (Singleton - NSW),2330,2330
NSW,Reedy Creek (NSW),2330,2330
NSW,Sedgefield,2330,2330
NSW,Mitchells Flat,2330,2330
NSW,Lambs Valley (Singleton - NSW),2335,2335
NSW,Glendon Brook,2330,2330
NSW,Maitland (NSW),2320,2320
NSW,South Maitland,2320,2320
NSW,Gillieston Heights,2321,2321
NSW,Louth Park,2320,2320
NSW,Horseshoe Bend,2320,2320
NSW,East Maitland,2323,2323
NSW,Metford,2323,2323
NSW,Tenambit,2323,2323
NSW,Raworth,2321,2321
NSW,Ashtonfield,2323,2323
NSW,Morpeth,2321,2321
NSW,Pitnacree,2323,2323
NSW,Largs,2320,2320
NSW,Bolwarra Heights,2320,2320
NSW,Lorn,2320,2320
NSW,Bolwarra (NSW),2320,2320
NSW,Mindaribba,2320,2320
NSW,Rutherford,2320,2320
NSW,Oakhampton,2320,2320
NSW,Aberglasslyn,2320,2320
NSW,Luskintyre,2321,2321
NSW,Rosebrook (NSW),2320,2320
NSW,Lochinvar,2321,2321
NSW,Telarah,2320,2320
NSW,Farley,2320,2320
NSW,Bishops Bridge,2326,2326
NSW,Windella,2320,2320
NSW,Thornton (NSW),2322,2322
NSW,Chisholm (NSW),2322,2322
NSW,Millers Forest,2324,2324
NSW,Duckenfield,2321,2321
NSW,Anna Bay,2316,2316
NSW,Boat Harbour (Port Stephens - NSW),2316,2316
